EmployeeID,FirstName,LastName,Gender,Age,MaritalStatus,Education,Department,JobTitle,JobLevel,ManagerID,Location,WorkArrangement,HireDate,TerminationDate,EmploymentStatus,TerminationType,TerminationReason,CurrentSalary,YearsAtCompany
EMP00570,Omar,Muller,Male,33,Single,High School,Marketing,Marketing Manager,Manager,EMP00072,"New York, NY",Hybrid,18-08-24,20-07-25,Terminated,Voluntary,Better Opportunity Elsewhere,140500,0.92
EMP00571,Lucas,Bernard,Male,25,Married,Master's Degree,Product,Product Manager,Mid-Level,EMP00477,"Chicago, IL",Hybrid,11-02-26,,Active,,,106000,0.46
EMP00572,Grace,White,Female,32,Married,Bachelor's Degree,Sales, Sales Manager ,Manager,EMP01189,"Austin, TX",Onsite,08-01-26,,Active,,,168500,0.55
EMP00573,Chloe,Taylor,Female,,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01280,"New York, NY",Onsite,06-03-24,07-01-25,Terminated,Voluntary,Career Growth,77000,0.84
EMP00574,Chloe,Kumar,Female,21,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01256,"New York, NY",Onsite,01-05-24,,Active,,,88000,2.24
EMP00575,Sophia,Abara,Female,30,Single,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP01511,Remote,Remote,28-12-24,02-07-26,Terminated,Involuntary,Role Elimination / Restructuring,144500,1.51
EMP00576,Emily,Davis,Female,22,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00721,"New York, NY",Hybrid,01-04-25,,Active,,,69000,1.32
EMP00577,Carmen,Thomas,Female,26,Married,Master's Degree,Design,Product Designer,Mid-Level,EMP00639,"Denver, CO",Onsite,23-09-25,,Active,,,94500,0.84
EMP00578,Priya,Cohen,Female,37,Married,Bachelor's Degree,Sales,Senior Account Executive,Senior,EMP01299,Remote,Remote,08-12-24,,Active,,,129000,1.63
EMP00579,Robert,Martin,Male,28,Divorced,Master's Degree,Sales, Account Executive ,Mid-Level,EMP00028,"San Francisco, CA",Hybrid,05-04-25,29-09-25,Terminated,Involuntary,Performance,98500,0.48
EMP00580,Ethan,Hill,Male,26,Single,High School,Product,Associate Product Manager,Entry-Level,EMP00179,"San Francisco, CA",Hybrid,28-01-26,,Active,,,85500,0.5
EMP00581,Luis,Perez,Male,23,Married,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00992,Remote,Remote,16-01-23,20-05-23,Terminated,Voluntary,Better Opportunity Elsewhere,90500,0.34
EMP00582,Sione,Lee,Male,30,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00441,"San Francisco, CA",Onsite,11-07-24,,Active,,,90500,2.05
EMP00583,Maria,Adams,Female,29,Single,High School,Engineering,Software Engineer II,Mid-Level,EMP01346,Remote,Remote,05-12-25,,Active,,,105500,0.64
EMP00584,Ethan,Lewis,Male,35,Single,Bachelor's Degree,Engineering,Staff Engineer,Staff,EMP00837,"Austin, TX",Onsite,04-05-26,,Active,,,191500,0.23
EMP00585,Elizabeth,Hall,Female,27,Single,PhD,Customer Success, Strategic CSM ,Staff,EMP00118,"Austin, TX",Hybrid,30-05-25,,Active,,,146000,1.16
EMP00586,Benjamin,Cohen,Male,24,Single,Associate's Degree,Design,Product Designer,Mid-Level,EMP00466,Remote,Remote,06-06-25,,Active,,,114000,1.14
EMP00587,Mark,Torres,Male,42,Single,Master's Degree,Customer Success,CS Team Lead,Manager,,"Denver, CO",Hybrid,14-10-23,10-06-25,Terminated,Involuntary,Budget Reduction,132500,1.66
EMP00588,Layla,Hernandez,Female,21,Single,Bachelor's Degree,Product,Associate Product Manager,Entry-Level,EMP00950,"Chicago, IL",Hybrid,22-03-25,,Active,,,77000,1.35
EMP00589,Mark,Allen,Male,34,Divorced,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00039,"San Francisco, CA",Hybrid,19-06-25,,Active,,,102000,1.11
EMP00590,Ethan,Sanchez,Male,33,Married,Master's Degree,Engineering,Engineering Manager,Manager,EMP01599,"Austin, TX",Hybrid,09-06-24,24-01-25,Terminated,Voluntary,Return to School,159500,0.63
EMP00591,Jun,Muller,Male,27,Single,Bachelor's Degree,Engineering, Senior Software Engineer ,Senior,EMP00036,Remote,Remote,12-08-24,,Active,,,98000,1.96
EMP00592,Maria,Scott,Female,43,Divorced,PhD,Sales,VP of Sales,VP,EMP00191,"San Francisco, CA",Hybrid,11-12-24,,Active,,,282500,1.63
EMP00593,Wei,Taylor,Male,23,Married,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00270,"New York, NY",Hybrid,14-11-22,16-04-23,Terminated,Voluntary,Career Growth,81000,0.42
EMP00594,Mia,Hill,Female,,Divorced,Associate's Degree,Customer Success,Strategic CSM,Staff,EMP01259,"Austin, TX",Onsite,23-10-24,,Active,,,142000,1.76
EMP00595,Megan,Costa,Female,24,Single,Bachelor's Degree,Marketing,Marketing Specialist,Mid-Level,EMP01080,"New York, NY",Hybrid,16-05-24,13-02-26,Terminated,Involuntary,Budget Reduction,96000,1.75
EMP00596,Zainab,Rossi,Female,27,Married,Master's Degree,Sales,Account Executive,Mid-Level,EMP01022,Remote,Remote,01-10-24,,Active,,,91000,1.82
EMP00597,Stephanie,Lopez,Female,31,Divorced,High School,Customer Success,Customer Success Manager,Mid-Level,EMP00365,Remote,Remote,13-12-23,18-02-24,Terminated,Voluntary,Relocation,93000,0.18
EMP00598,Brian,Abara,Male,30,Single,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP00454,"Chicago, IL",Hybrid,23-05-26,,Active,,,124500,0.18
EMP00599,Jun,Perez,Male,29,Divorced,Bachelor's Degree,Design,Senior Product Designer,Senior,EMP01724,"Chicago, IL",Onsite,21-08-25,02-10-25,Terminated,Involuntary,Budget Reduction,116500,0.11
EMP00600,Sophia,Bernard,Female,46,Married,Master's Degree,Customer Success,Director of Customer Success,Director,EMP01301,"New York, NY",Onsite,21-11-25,,Active,,,179500,0.68
EMP00601,Diego,Dubois,Male,27,Divorced,Master's Degree,Design,Product Designer,Mid-Level,EMP00773,"Denver, CO",Onsite,13-02-26,,Active,,,102000,0.45
EMP00602,Lucas,Martin,Male,22,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00558,Remote,Remote,02-05-25,03-05-25,Terminated,Voluntary,Better Opportunity Elsewhere,73000,0
EMP00603,Samuel,Perez,Male,22,Single,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00256,"San Francisco, CA",Hybrid,04-08-23,22-02-25,Terminated,Voluntary,Personal Reasons,90500,1.56
EMP00604,Michelle,Souza,Female,35,Single,Bachelor's Degree,Sales,Senior Account Executive,Senior,EMP00561,"San Francisco, CA",Hybrid,28-06-25,,Active,,,121500,1.08
EMP00605,Sione,Santos,Male,34,Divorced,Bachelor's Degree,Marketing,Marketing Manager,Manager,EMP00072,Remote,Remote,06-08-25,10-08-25,Terminated,Voluntary,Return to School,149500,0.01
EMP00606,Kofi,Baker,Male,24,Single,Bachelor's Degree,Marketing,Marketing Specialist,Mid-Level,EMP01003,"Austin, TX",Hybrid,26-01-26,30-01-26,Terminated,Voluntary,Return to School,76500,0.01
EMP00607,Hannah,Andersson,Female,27,Married,Bachelor's Degree,Customer Success,Senior CSM,Senior,EMP00585,"Austin, TX",Hybrid,27-02-25,,Active,,,104000,1.41
EMP00608,Mei,Garcia,Female,32,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00899,"Denver, CO",Onsite,23-12-23,,Active,,,86000,2.6
EMP00609,Kwame,Brown,Male,27,Single,Master's Degree,Sales,Enterprise Account Executive,Staff,EMP01231,Remote,Remote,27-08-24,,Active,,,153000,1.92
EMP00610,James,Hernandez,Male,40,Single,Master's Degree,Sales,Sales Manager,Manager,EMP00821,"Denver, CO",Onsite,05-12-24,,Active,,,161500,1.64
EMP00611,Hannah,Garcia,Female,26,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01641,"San Francisco, CA",Onsite,25-10-25,,Active,,,92000,0.76
EMP00612,Casey,Nilsson,Non-binary,21,Married,Master's Degree,Sales,Account Executive,Mid-Level,EMP00381,Remote,Remote,03-07-25,,Active,,,83000,1.07
EMP00613,Kimberly,King,Female,45,Single,Master's Degree,Sales,VP of Sales,VP,EMP00191,"Chicago, IL",Hybrid,01-11-24,07-11-24,Terminated,Involuntary,Role Elimination / Restructuring,375000,0.02
EMP00614,Hiroshi,Clark,Male,35,Divorced,Bachelor's Degree,Finance,Finance Manager,Manager,EMP01496,Remote,Remote,04-07-26,,Active,,,140500,0.07
EMP00615,Chidi,Nilsson,Male,29,Married,Bachelor's Degree,Design,Senior Product Designer,Senior,EMP01574,"Austin, TX",Hybrid,25-08-25,,Active,,,120000,0.92
EMP00616,Leilani,Wang,Female,26,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00604,"San Francisco, CA",Hybrid,20-06-24,28-11-24,Terminated,Voluntary,Career Growth,91500,0.44
EMP00617,Ava,Souza,Female,25,Married,Master's Degree,Sales,Account Executive,Mid-Level,EMP00503,"San Francisco, CA",Hybrid,02-10-23,29-04-24,Terminated,Voluntary,Better Opportunity Elsewhere,90500,0.57
EMP00618,Carlos,Brown,Male,23,Single,Master's Degree,Sales,Account Executive,Mid-Level,EMP01300,"Austin, TX",Onsite,26-02-24,06-04-26,Terminated,Involuntary,Policy Violation,94000,2.11
EMP00619,Raj,Kone,Male,35,Single,Bachelor's Degree,Customer Success,CS Team Lead,Manager,EMP00366,"Austin, TX",Hybrid,30-07-24,14-04-26,Terminated,Voluntary,Better Opportunity Elsewhere,132500,1.71
EMP00620,Anjali,Ferrari,Female,32,Married,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP00756,"San Francisco, CA",Hybrid,05-02-24,11-05-25,Terminated,Voluntary,Return to School,168000,1.26
EMP00621,Kenji,Nguyen,Male,21,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00732,"Denver, CO",Onsite,03-04-24,,Active,,,108000,2.32
EMP00622,Lucas,Hill,Male,30,Married,High School,Marketing,Marketing Specialist,Mid-Level,EMP00435,"Chicago, IL",Hybrid,29-08-24,,Active,,,83000,1.91
EMP00623,Jason,Mensah,Male,21,Single,Master's Degree,Sales,Account Executive,Mid-Level,EMP00715,Remote,Remote,28-03-24,23-01-25,Terminated,Voluntary,Compensation,102000,0.82
EMP00624,Mohammed,Young,Male,24,Married,Master's Degree,Engineering,Software Engineer I,Entry-Level,EMP00086,"Austin, TX",Onsite,29-05-26,,Active,,,73000,0.16
EMP00625,Arjun,Kim,Male,26,Single,Bachelor's Degree,Customer Success,Support Associate,Entry-Level,EMP01450,"New York, NY",Onsite,09-07-23,05-02-24,Terminated,Voluntary,Work-Life Balance,64000,0.58
EMP00626,Chloe,Hill,Female,24,Married,Bachelor's Degree,Marketing,Marketing Specialist,Mid-Level,EMP01353,"Austin, TX",Hybrid,20-06-25,02-12-25,Terminated,Voluntary,Compensation,105500,0.45
EMP00627,Ryan,Ahmed,Male,21,Single,PhD,Engineering,Software Engineer I,Entry-Level,EMP00583,"New York, NY",Onsite,06-02-25,,Active,,,71000,1.47
EMP00628,Ethan,Martinez,Male,24,Divorced,Bachelor's Degree,Customer Success,Support Associate,Entry-Level,EMP00414,"New York, NY",Hybrid,18-07-26,,Active,,,66500,0.03
EMP00629,Daniel,Davis,Male,30,Single,Master's Degree,Marketing,Senior Marketing Specialist,Senior,EMP00250,"New York, NY",Onsite,06-11-23,12-03-24,Terminated,Voluntary,Return to School,126000,0.35
EMP00630,Anthony,Lee,Male,21,Married,High School,Sales,Sales Development Rep,Entry-Level,EMP01178,Remote,Remote,19-01-25,13-04-25,Terminated,Voluntary,Career Growth,67000,0.23
EMP00631,Mohammed,Sharma,Male,21,Married,Bachelor's Degree,Legal,Legal Coordinator,Entry-Level,EMP00002,Remote,Remote,12-07-26,,Active,,,84000,0.04
EMP00632,Ethan,Wang,Male,31,Married,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00763,"Chicago, IL",Onsite,25-04-26,27-05-26,Terminated,Voluntary,Relocation,86000,0.09
EMP00633,Emma,Mensah,Female,27,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01659,Remote,Remote,11-03-26,,Active,,,81000,0.38
EMP00634,Sione,Ali,Male,21,Married,Master's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01196,"Chicago, IL",Onsite,02-07-24,19-07-24,Terminated,Voluntary,Return to School,82500,0.05
EMP00635,Luis,Clark,Male,26,Single,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00410,Remote,Remote,15-03-24,,Active,,,88500,2.37
EMP00636,Daniel,Baker,Male,28,Single,Bachelor's Degree,Engineering,Staff Engineer,Staff,EMP01161,"Denver, CO",Onsite,12-10-25,,Active,,,209000,0.79
EMP00637,Nathan,Santos,Male,35,Married,Bachelor's Degree,Sales,Senior Sales Manager,Senior Manager,EMP01718,"New York, NY",Onsite,12-06-26,,Active,,,168000,0.13
EMP00638,Angela,Jackson,Female,33,Married,Bachelor's Degree,Engineering,Staff Engineer,Staff,EMP00144,"Chicago, IL",Hybrid,09-07-25,,Active,,,216500,1.05
EMP00639,Lucas,Green,Male,30,Married,PhD,Design,Senior Product Designer,Senior,EMP00268,"Austin, TX",Hybrid,21-07-25,,Active,,,143000,1.02
EMP00640,Hannah,Green,Female,33,Divorced,Master's Degree,People,People Team Lead,Manager,EMP00174,"Chicago, IL",Hybrid,24-08-24,,Active,,,135500,1.92
EMP00641,Justin,Hall,Male,27,Single,Bachelor's Degree,Marketing,Senior Marketing Specialist,Senior,EMP00446,Remote,Remote,02-01-26,,Active,,,130500,0.57
EMP00642,Emily,Kim,Female,23,Divorced,Master's Degree,Sales,Sales Development Rep,Entry-Level,EMP01435,"Chicago, IL",Hybrid,22-04-24,11-12-24,Terminated,Voluntary,Personal Reasons,57500,0.64
EMP00643,Joseph,Taylor,Male,23,Single,Master's Degree,Marketing,Senior Marketing Specialist,Senior,,"Austin, TX",Hybrid,03-10-24,,Active,,,115500,1.82
EMP00644,Jessica,Mitchell,Female,40,Married,Master's Degree,Customer Success,CS Team Lead,Manager,EMP00366,"San Francisco, CA",Hybrid,12-02-25,,Active,,,112000,1.45
EMP00645,David,Osei,Male,21,Married,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP01361,Remote,Remote,28-05-25,,Active,,,116500,1.17
EMP00646,William,Schmidt,Male,23,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP00356,Remote,Remote,26-06-24,,Active,,,72000,2.09
EMP00647,Fatima,Wilson,Female,26,Single,Bachelor's Degree,Sales,Enterprise Account Executive,Staff,EMP01474,"San Francisco, CA",Hybrid,16-11-23,02-04-26,Terminated,Voluntary,Work-Life Balance,196000,2.38
EMP00648,Olivia,Green,Female,39,Married,Master's Degree,Customer Success,CS Team Lead,Manager,EMP01315,Remote,Remote,21-08-25,,Active,,,121000,0.93
EMP00649,Adrian,Walker,Male,23,Single,Master's Degree,Design,Product Designer,Mid-Level,EMP00540,Remote,Remote,28-09-24,,Active,,,75000,1.83
EMP00650,Robert,Ali,Male,25,Single,Bachelor's Degree,Customer Success,Senior CSM,Senior,EMP00146,"Austin, TX",Hybrid,24-07-25,,Active,,,132000,1.01
EMP00651,Raj,Thomas,Male,27,Single,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01658,Remote,Remote,26-02-24,13-08-25,Terminated,Voluntary,Work-Life Balance,92000,1.46
EMP00652,Yuki,Wright,Female,21,Married,Bachelor's Degree,Customer Success,Senior CSM,Senior,EMP00585,"San Francisco, CA",Hybrid,01-04-25,11-04-25,Terminated,Voluntary,Personal Reasons,89500,0.03
EMP00653,Liam,Khan,Male,28,Single,Bachelor's Degree,Marketing,Marketing Specialist,Mid-Level,EMP01264,"Denver, CO",Onsite,21-06-25,,Active,,,86500,1.1
EMP00654,Kofi,Young,Male,32,Single,Associate's Degree,Customer Success,Senior CSM,Senior,EMP01501,"Denver, CO",Hybrid,03-03-23,,Active,,,103000,3.4
EMP00655,Emily,Jackson,Female,36,Single,Bachelor's Degree,Finance,Finance Manager,Manager,EMP01386,"Chicago, IL",Hybrid,20-11-24,,Active,,,139500,1.68
EMP00656,Charlotte,Gonzalez,Female,25,Single,High School,Marketing,Marketing Specialist,Mid-Level,EMP00641,Remote,Remote,02-01-24,27-06-24,Terminated,Voluntary,Personal Reasons,84500,0.48
EMP00657,Mia,Miller,Female,24,Married,Associate's Degree,People,Senior HR Business Partner,Senior,EMP00125,"New York, NY",Onsite,09-04-23,09-11-23,Terminated,Involuntary,Performance,109500,0.59
EMP00658,Lucia,Nguyen,Female,32,Divorced,Bachelor's Degree,Finance,Financial Analyst II,Mid-Level,EMP00437,Remote,Remote,19-07-26,,Active,,,91000,0.02
EMP00659,Aisha,Roberts,Female,31,Single,Master's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00828,Remote,Remote,15-10-24,20-10-24,Terminated,Voluntary,Career Growth,73500,0.01
EMP00660,Wei,Costa,Male,27,Married,High School,Customer Success,Senior CSM,Senior,EMP01147,Remote,Remote,18-03-26,,Active,,,108500,0.36
EMP00661,William,Wang,Male,21,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP00299,"New York, NY",Hybrid,26-07-24,29-04-25,Terminated,Voluntary,Personal Reasons,90500,0.76
EMP00662,Rebecca,Young,Female,32,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01580,"Austin, TX",Onsite,11-11-25,,Active,,,100500,0.71
EMP00663,Noah,Lee,Male,26,Married,Master's Degree,Sales,Sales Development Rep,Entry-Level,EMP00482,"New York, NY",Hybrid,25-01-26,,Active,,,73000,0.5
EMP00664,Mia,Adams,Female,22,Single,High School,Engineering,Senior Software Engineer,Senior,EMP00557,Remote,Remote,23-08-25,,Active,,,144500,0.93
EMP00665,James,Nilsson,Male,40,Married,Bachelor's Degree,Product,Director of Product,Director,EMP01486,"Austin, TX",Onsite,16-04-25,,Active,,,253500,1.28
EMP00666,Nathan,Green,Male,45,Single,Master's Degree,Finance,Chief Financial Officer,C-Suite,EMP01180,Remote,Remote,22-02-25,,Active,,,372500,1.43
EMP00667,Natalie,Harris,Female,28,Single,Bachelor's Degree,People,HR Generalist,Mid-Level,EMP01630,Remote,Remote,17-11-24,,Active,,,78500,1.69
EMP00668,Nicole,Lee,Female,27,Married,Bachelor's Degree,Marketing,Marketing Specialist,Mid-Level,EMP00369,"Chicago, IL",Hybrid,05-06-26,,Active,,,87000,0.15
EMP00669,Adrian,Kone,Male,24,Married,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00684,"Chicago, IL",Onsite,12-03-26,,Active,,,87500,0.38
EMP00670,Priya,Osei,Female,36,Single,Bachelor's Degree,Engineering,Engineering Manager,Manager,EMP01461,"Denver, CO",Hybrid,11-07-26,,Active,,,189500,0.05
EMP00671,Amy,Ali,Female,22,Married,Master's Degree,Engineering,Software Engineer I,Entry-Level,EMP00375,"Chicago, IL",Hybrid,30-12-23,18-03-24,Terminated,Voluntary,Relocation,71000,0.22
EMP00672,Kevin,Kone,Male,56,Married,Master's Degree,Engineering,Director of Engineering,Director,EMP00810,"New York, NY",Hybrid,15-12-25,18-01-26,Terminated,Voluntary,Personal Reasons,218500,0.09
EMP00673,Mason,Flores,Male,27,Married,Associate's Degree,Engineering,Software Engineer II,Mid-Level,,Remote,Remote,27-06-26,,Active,,,93000,0.08
EMP00674,Amara,Kone,Female,44,Married,Master's Degree,Engineering,VP of Engineering,VP,EMP01037,"Chicago, IL",Hybrid,03-03-24,,Active,,,286000,2.4
EMP00675,Divya,Williams,Female,43,Married,Bachelor's Degree,People,People Team Lead,Manager,EMP00174,Remote,Remote,01-05-23,15-10-25,Terminated,Voluntary,Work-Life Balance,143500,2.46
EMP00676,John,Lopez,Male,29,Married,Master's Degree,Customer Success,CS Team Lead,Manager,EMP01021,Remote,Remote,20-12-25,,Active,,,119500,0.6
EMP00677,Zainab,Patel,Female,26,Single,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01133,"Austin, TX",Hybrid,29-07-25,,Active,,,99000,1
EMP00678,Angela,Abara,Female,21,Single,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP00708,"Austin, TX",Hybrid,16-03-26,,Active,,,89000,0.37
EMP00679,Elizabeth,Ahmed,Female,30,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00848,Remote,Remote,02-01-24,09-03-26,Terminated,Voluntary,Compensation,96000,2.18
EMP00680,Divya,Walker,Female,25,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01565,"San Francisco, CA",Hybrid,02-02-26,,Active,,,90000,0.48
EMP00681,Andrew,Ramirez,Male,27,Married,Master's Degree,Finance,Financial Analyst I,Entry-Level,EMP00941,"Denver, CO",Onsite,03-04-24,17-07-25,Terminated,Voluntary,Better Opportunity Elsewhere,77000,1.29
EMP00682,Raj,Dubois,Male,29,Divorced,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00266,"New York, NY",Onsite,08-02-24,25-06-25,Terminated,Voluntary,Compensation,114500,1.38
EMP00683,Sophia,Rivera,Female,30,Married,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00478,"Austin, TX",Onsite,24-02-24,30-06-24,Terminated,Voluntary,Better Opportunity Elsewhere,87500,0.35
EMP00684,Amara,Miller,Female,32,Single,Bachelor's Degree,Design,Senior Product Designer,Senior,EMP01724,"Austin, TX",Onsite,28-03-26,,Active,,,145000,0.33
EMP00685,Zainab,Miller,Female,29,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP01154,Remote,Remote,15-10-25,30-10-25,Terminated,Involuntary,Budget Reduction,115000,0.04
EMP00686,Femi,Torres,Male,21,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00320,"Denver, CO",Hybrid,07-06-25,,Active,,,65000,1.14
EMP00687,Carlos,Kone,Male,48,Married,Master's Degree,Customer Success,VP of Customer Success,VP,EMP00759,"New York, NY",Onsite,06-12-24,,Active,,,210500,1.64
EMP00688,Nathan,Silva,Male,30,Married,Bachelor's Degree,Customer Success,Support Associate,Entry-Level,EMP01338,Remote,Remote,09-04-26,,Active,,,56500,0.3
EMP00689,Kenji,Okafor,Male,23,Divorced,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP00947,"Austin, TX",Hybrid,20-01-25,,Active,,,124000,1.52
