EmployeeID,FirstName,LastName,Gender,Age,MaritalStatus,Education,Department,JobTitle,JobLevel,ManagerID,Location,WorkArrangement,HireDate,TerminationDate,EmploymentStatus,TerminationType,TerminationReason,CurrentSalary,YearsAtCompany
EMP00479,Carmen,Jones,Female,31.0,Single,Bachelor's Degree,Customer Success, Senior CSM ,Senior,EMP01501,"San Francisco, CA",Hybrid,2025-02-22,,Active,,,113000,1.43
EMP00480,Aaliyah,Taylor,Female,35.0,Single,Bachelor's Degree,People,Senior HR Business Partner,Senior,EMP00125,Remote,Remote,2024-08-12,,Active,,,127500,1.96
EMP00481,Kwame,Rodriguez,Male,29.0,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01185,Remote,Remote,2023-03-24,2023-04-02,Terminated,Involuntary,Role Elimination / Restructuring,123500,0.02
EMP00482,Rebecca,Walker,Female,29.0,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01557,"Chicago, IL",Hybrid,2026-04-15,,Active,,,106500,0.28
EMP00483,Priya,Campbell,Female,21.0,Single,Master's Degree,Sales,Sales Development Rep,Entry-Level,EMP00550,"Chicago, IL",Hybrid,2026-03-08,2026-07-23,Terminated,Involuntary,Budget Reduction,62500,0.38
EMP00484,Andrew,Campbell,Male,21.0,Single,Master's Degree,Engineering,Software Engineer I,Entry-Level,EMP00886,"Chicago, IL",Onsite,2026-07-06,,Active,,,67500,0.06
EMP00485,David,Roberts,Male,22.0,Married,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP01673,"Chicago, IL",Hybrid,2026-07-27,,Active,,,101500,0.0
EMP00486,Mark,Andersson,Male,21.0,Single,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP00743,"New York, NY",Hybrid,2025-07-10,2025-11-12,Terminated,Voluntary,Relocation,96000,0.34
EMP00487,Jose,Jones,Male,29.0,Single,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00727,"Chicago, IL",Hybrid,2026-01-03,,Active,,,103500,0.56
EMP00488,David,Santos,Male,23.0,Single,Master's Degree,Engineering,Software Engineer I,Entry-Level,EMP01139,Remote,Remote,2026-06-19,,Active,,,75000,0.11
EMP00489,Sofia,Martin,Female,31.0,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00328,"San Francisco, CA",Hybrid,2026-04-17,,Active,,,166000,0.28
EMP00490,Kimberly,Khan,Female,35.0,Single,Master's Degree,Product,Group Product Manager,Manager,EMP00706,Remote,Remote,2024-07-07,2025-04-13,Terminated,Voluntary,Better Opportunity Elsewhere,163000,0.77
EMP00491,Lucas,Mitchell,Male,42.0,Married,Bachelor's Degree,Customer Success,Director of Customer Success,Director,EMP01099,"Austin, TX",Hybrid,2025-03-21,,Active,,,195500,1.35
EMP00492,Angela,Mitchell,Female,33.0,Married,High School,Sales,Account Executive,Mid-Level,EMP00732,"San Francisco, CA",Hybrid,2023-12-20,2025-04-20,Terminated,Voluntary,Compensation,85500,1.33
EMP00493,Ethan,Sharma,M,30.0,Married,Bachelor's Degree,Legal,Corporate Counsel,Senior,EMP01067,"Austin, TX",Hybrid,2026-06-26,,Active,,,140500,0.09
EMP00494,Christopher,Martinez,Male,38.0,Married,Bachelor's Degree,Design,Design Manager,Manager,EMP01446,"Austin, TX",Hybrid,2025-08-04,,Active,,,162000,0.98
EMP00495,Sofia,Nilsson,Female,25.0,Married,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01714,Remote,Remote,2024-06-14,2024-11-19,Terminated,Voluntary,Relocation,83000,0.43
EMP00496,Natalie,Moore,Female,31.0,Divorced,Master's Degree,Marketing,Marketing Specialist,Mid-Level,EMP01615,Remote,Remote,2025-10-20,2026-01-31,Terminated,Voluntary,Personal Reasons,99500,0.28
EMP00497,Zainab,Levi,Female,35.0,Married,High School,Customer Success,Director of Customer Success,Director,EMP01099,Remote,Remote,2025-09-22,2026-06-27,Terminated,Voluntary,Return to School,187500,0.76
EMP00498,Yuki,Campbell,Female,21.0,Single,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00684,Remote,Remote,2024-11-15,,Active,,,98000,1.7
EMP00499,Olivia,Patel,Female,36.0,Married,Master's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00650,"San Francisco, CA",Hybrid,2023-11-24,,Active,,,92500,2.67
EMP00500,Chloe,Green,Female,32.0,Single,Bachelor's Degree,ENGINEERING,Software Engineer I,Entry-Level,EMP00583,"Austin, TX",Hybrid,2025-10-08,,Active,,,79500,0.8
EMP00501,Joseph,Scott,Male,21.0,Married,Master's Degree,Product,Associate Product Manager,Entry-Level,EMP01733,"New York, NY",Onsite,2025-06-21,,Active,,,89500,1.1
EMP00502,Angela,Young,F,35.0,Married,Bachelor's Degree,Sales,Sales Manager,Manager,EMP00509,Remote,Remote,2026-01-15,,Active,,,139500,0.53
EMP00503,Taylor,Anderson,Non-binary,30.0,Married,Associate's Degree,Sales,Senior Account Executive,Senior,EMP01083,"Austin, TX",Onsite,2025-06-22,,Active,,,141500,1.1
EMP00504,Michelle,Brown,Female,30.0,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00161,Remote,Remote,2026-04-20,,Active,,,103500,0.27
EMP00505,Jun,White,M,32.0,Single,High School,Finance,Financial Analyst I,Entry-Level,EMP00868,"Denver, CO",Hybrid,2025-06-28,,Active,,,75500,1.08
EMP00506,Michael,Kone,Male,25.0,Single,Bachelor's Degree,Customer Success,Senior CSM,Senior,EMP00220,Remote,Remote,2025-07-14,,Active,,,138500,1.04
EMP00507,Michelle,Cohen,Female,25.0,Single,Bachelor's Degree,Sales,Senior Account Executive,Senior,EMP00979,"San Francisco, CA",Hybrid,2026-04-27,,Active,,,143000,0.25
EMP00508,Samuel,Roberts,Male,24.0,Single,PhD,Finance,Financial Analyst I,Entry-Level,EMP01036,"New York, NY",Hybrid,2025-01-29,2026-01-08,Terminated,Voluntary,Better Opportunity Elsewhere,76500,0.94
EMP00509,Ana,Schmidt,Female,31.0,Single,Bachelor's Degree,Sales,Senior Sales Manager,Senior Manager,EMP00170,Remote,Remote,2024-01-09,,Active,,,184000,2.55
EMP00510,Jun,Thomas,Male,21.0,Single,Bachelor's Degree,Legal,Paralegal,Mid-Level,EMP00751,Remote,Remote,2022-12-08,,Active,,,101500,3.64
EMP00511,Ethan,King,Male,26.0,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00255,"San Francisco, CA",Hybrid,2026-01-26,,Active,,,87500,0.5
EMP00512,Chloe,King,Female,33.0,Divorced,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP00756,Remote,Remote,2025-09-28,,Active,,,153000,0.83
EMP00513,William,Khan,Male,27.0,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00660,Remote,Remote,2025-11-26,,Active,,,92000,0.67
EMP00514,Charles,Ramirez,Male,38.0,Single,Associate's Degree,Customer Success,CS Team Lead,Manager,EMP01021,"Austin, TX",Onsite,2024-05-17,,Active,,,143000,2.2
EMP00515,Laura,Costa,Female,32.0,Single,High School,Customer Success,Senior CSM,Senior,EMP01501,"Austin, TX",Onsite,2024-01-02,2024-06-02,Terminated,Involuntary,Performance,91500,0.42
EMP00516,Mia,Torres,F,28.0,Married,Bachelor's Degree,Finance,Finance Business Partner,Staff,EMP00655,"New York, NY",Hybrid,2022-10-25,,Active,,,198500,3.76
EMP00517,Christopher,Diallo,Male,24.0,Single,Bachelor's Degree,Customer Success,Support Associate,Entry-Level,EMP00965,"New York, NY",Hybrid,2024-11-24,,Active,,,57000,1.67
EMP00518,Lucia,Sanchez,Female,21.0,Married,Master's Degree,Sales,Sales Development Rep,Entry-Level,EMP01334,"Chicago, IL",Hybrid,2025-08-30,,Active,,,71000,0.91
EMP00519,Ashley,Thomas,Female,24.0,Single,Master's Degree,marketing,Marketing Specialist,Mid-Level,EMP01014,"Austin, TX",Hybrid,2025-01-03,,Active,,,83500,1.56
EMP00520,Fatima,Moore,Female,27.0,Married,High School,Customer Success,Customer Success Manager,Mid-Level,EMP00716,"Chicago, IL",Hybrid,2025-03-08,2025-05-24,Terminated,Voluntary,Career Growth,79000,0.21
EMP00521,Justin,Martinez,Male,32.0,Married,High School,Design,Staff Designer,Staff,EMP00395,"Denver, CO",Hybrid,2026-05-12,,Active,,,202000,0.21
EMP00522,Emily,Khan,Female,29.0,Single,Master's Degree,People,People Team Lead,Manager,EMP00174,"San Francisco, CA",Onsite,2024-11-01,,Active,,,122000,1.74
EMP00523,Raj,Thompson,Male,25.0,Single,Bachelor's Degree,Engineering, Senior Software Engineer ,Senior,EMP01661,"Denver, CO",Onsite,2025-05-10,2025-07-17,Terminated,Involuntary,Policy Violation,131000,0.19
EMP00524,Miguel,Sharma,Male,39.0,Married,Bachelor's Degree,Customer Success,Senior CS Manager,Senior Manager,EMP00282,"San Francisco, CA",Hybrid,2026-02-20,,Active,,,165500,0.43
EMP00525,Mark,Lopez,Male,33.0,Married,High School,People,Senior HR Business Partner,Senior,EMP00928,"Austin, TX",Hybrid,2025-01-03,,Active,,,127500,1.56
EMP00526,Amy,Green,Female,26.0,Married,High School,Customer Success,Customer Success Manager,Mid-Level,EMP00230,"Denver, CO",Hybrid,2025-09-06,2025-12-09,Terminated,Voluntary,Compensation,71500,0.26
EMP00527,Justin,Hall,Male,26.0,Married,Bachelor's Degree,customer success,Customer Success Manager,Mid-Level,EMP01655,Remote,Remote,2026-04-07,,Active,,,92500,0.31
EMP00528,Jessica,Rodriguez,F,34.0,Married,High School,customer success,Senior CSM,Senior,EMP01147,"San Francisco, CA",Hybrid,2026-06-20,,Active,,,98500,0.1
EMP00529,Sophia,Muller,Female,21.0,Married,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00964,"San Francisco, CA",Onsite,2024-01-23,2024-07-20,Terminated,Voluntary,Relocation,75000,0.49
EMP00530,Brian,Ferrari,Male,,Single,Master's Degree,Marketing,Marketing Coordinator,Entry-Level,,"San Francisco, CA",Hybrid,2026-06-25,,Active,,,78000,0.09
EMP00531,Wei,Nguyen,Male,24.0,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00340,"San Francisco, CA",Hybrid,2025-05-27,,Active,,,160000,1.17
EMP00532,Luis,Hill,Male,,Married,Master's Degree,Engineering,Engineering Manager,Manager,EMP01290,"New York, NY",Hybrid,2024-07-18,,Active,,,195000,2.03
EMP00533,Lauren,Lee,Female,26.0,Divorced,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP00680,"Chicago, IL",Onsite,2025-03-11,,Active,,,81500,1.38
EMP00534,Robert,Thompson,Male,43.0,Divorced,Master's Degree,SALES,Enterprise Account Executive,Staff,EMP00364,"Austin, TX",Onsite,2026-07-19,,Active,,,179500,0.02
EMP00535,Adrian,Campbell,Male,,Divorced,Bachelor's Degree,sales,Sales Manager,Manager,EMP01283,Remote,Remote,2025-05-05,,Active,,,156000,1.23
EMP00536,Lauren,Osei,Female,21.0,Married,Master's Degree,Marketing,Marketing Specialist,Mid-Level,EMP01103,"Austin, TX",Hybrid,2024-10-19,2025-12-01,Terminated,Voluntary,Work-Life Balance,76000,1.12
EMP00537,Sofia,Lewis,Female,30.0,Married,Bachelor's Degree,Design,Junior Product Designer,Entry-Level,EMP01670,Remote,Remote,2025-09-11,,Active,,,69000,0.88
EMP00538,Noah,Thomas,Male,21.0,Married,Master's Degree,Sales,Sales Development Rep,Entry-Level,EMP00552,Remote,Remote,2024-06-24,,Active,,,80500,2.09
EMP00539,Mohammed,Sanchez,Male,32.0,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP01541,"New York, NY",Hybrid,2023-06-12,2025-11-07,Terminated,Involuntary,Budget Reduction,151500,2.41
EMP00540,Mei,Moore,Female,35.0,Married,Bachelor's Degree,Design,Senior Product Designer,Senior,EMP00268,"Austin, TX",Onsite,2023-12-10,2026-03-23,Terminated,Involuntary,Policy Violation,126000,2.28
EMP00541,Isabella,Walker,Female,40.0,Single,Associate's Degree,Customer Success,Senior CS Manager,Senior Manager,EMP00491,"Denver, CO",Hybrid,2023-12-08,2024-05-16,Terminated,Voluntary,Return to School,165000,0.44
EMP00542,Ngozi,Kone,Female,31.0,Single,Bachelor's Degree,Engineering,Staff Engineer,Staff,EMP00295,"Denver, CO",Hybrid,2024-02-24,,Active,,,149500,2.42
EMP00543,Ana,Brown,Female,26.0,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP00708,Remote,Remote,2024-01-28,,Active,,,82500,2.5
EMP00544,Michael,Campbell,Male,28.0,Married,PhD,Engineering,Software Engineer I,Entry-Level,EMP01064,"Denver, CO",Hybrid,2025-09-28,,Active,,,72000,0.83
EMP00545,Matthew,Muller,Male,32.0,Single,Bachelor's Degree,engineering,Senior Software Engineer,Senior,EMP01541,"New York, NY",Hybrid,2024-03-09,,Active,,,129000,2.38
EMP00546,Thomas,Nilsson,Male,21.0,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00938,Remote,Remote,2024-11-04,2025-05-09,Terminated,Voluntary,Personal Reasons,69000,0.51
EMP00547,Kevin,Mitchell,Male,35.0,Married,Associate's Degree,Engineering,Software Engineer II,Mid-Level,EMP01657,Remote,Remote,2026-05-05,,Active,,,113500,0.23
EMP00548,Aaliyah,Ali,Female,27.0,Married,Bachelor's Degree,customer success,Customer Success Manager,Mid-Level,,"Chicago, IL",Hybrid,2025-04-21,2025-05-05,Terminated,Voluntary,Compensation,91500,0.04
EMP00549,Thomas,Muller,Male,26.0,Married,Master's Degree,Marketing,Marketing Coordinator,Entry-Level,EMP01166,Remote,Remote,2025-10-08,,Active,,,71500,0.8
EMP00550,David,Taylor,Male,30.0,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00413,"Denver, CO",Hybrid,2024-03-23,,Active,,,120500,2.35
EMP00551,Jordan,Costa,Non-binary,32.0,Single,Master's Degree,Legal, Paralegal ,Mid-Level,EMP00751,"Chicago, IL",Hybrid,2024-04-09,2024-12-24,Terminated,Voluntary,Work-Life Balance,105000,0.71
EMP00552,Femi,Lopez,Male,32.0,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00578,"Chicago, IL",Hybrid,2023-02-15,2023-09-02,Terminated,Voluntary,Relocation,96500,0.54
EMP00553,Hiroshi,Rodriguez,M,25.0,Married,Associate's Degree,Sales,Sales Development Rep,Entry-Level,EMP01313,"Chicago, IL",Hybrid,2024-03-15,,Active,,,68000,2.37
EMP00554,Miguel,Flores,Male,30.0,Married,Bachelor's Degree,Legal,Corporate Counsel,Senior,EMP00108,"San Francisco, CA",Onsite,2024-08-16,,Active,,,162500,1.95
EMP00555,Grace,Patel,Female,37.0,Single,High School,Engineering,Engineering Manager,Manager,EMP01290,"Denver, CO",Hybrid,2024-03-14,2025-08-23,Terminated,Voluntary,Work-Life Balance,144500,1.44
EMP00556,Maria,Mensah,Female,32.0,Single,Bachelor's Degree,Finance,Financial Analyst II,Mid-Level,EMP00777,"Denver, CO",Hybrid,2023-08-08,2023-09-26,Terminated,Voluntary,Better Opportunity Elsewhere,85500,0.13
EMP00557,Hiroshi,Levi,Male,,Single,Bachelor's Degree,Engineering,Staff Engineer,Staff,EMP01379,"San Francisco, CA",Onsite,2023-12-18,,Active,,,181000,2.61
EMP00558,Femi,Chen,M,30.0,Married,Master's Degree,Sales,Account Executive,Mid-Level,EMP00507,"San Francisco, CA",Onsite,2025-04-10,,Active,,,97500,1.3
EMP00559,Layla,Chen,Female,,Single,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP00523,Remote,Remote,2024-05-28,,Active,,,98000,2.17
EMP00560,Elizabeth,Nilsson,F,44.0,Married,Bachelor's Degree,Customer Success,CS Team Lead,Manager,EMP01665,"Denver, CO",Hybrid,2024-12-20,2026-03-09,Terminated,Voluntary,Better Opportunity Elsewhere,126000,1.22
EMP00561,Lucia,Martinez,Female,34.0,Married,Master's Degree,Sales,Enterprise Account Executive,Staff,EMP00236,"Austin, TX",Hybrid,2025-05-06,,Active,,,182000,1.23
EMP00562,Chioma,Taylor,Female,33.0,Married,Bachelor's Degree,Customer Success,CS Team Lead,Manager,EMP00366,Remote,Remote,2025-11-12,2026-04-28,Terminated,Voluntary,Return to School,126000,0.46
EMP00563,Emily,Green,Female,26.0,Married,Bachelor's Degree,Product,Associate Product Manager,Entry-Level,EMP01540,Remote,Remote,2023-01-02,2023-08-22,Terminated,Voluntary,Better Opportunity Elsewhere,77000,0.64
EMP00564,Thomas,Martinez,Male,24.0,Single,Bachelor's Degree,Product,Associate Product Manager,Entry-Level,EMP01220,"New York, NY",Hybrid,2026-02-07,,Active,,,74000,0.47
EMP00565,David,Khan,Male,37.0,Married,Bachelor's Degree,Engineering,Senior Engineering Manager,Senior Manager,,"San Francisco, CA",Hybrid,2025-09-16,,Active,,,197500,0.86
EMP00566,Alexander,Ali,Male,21.0,Married,High School,Product,Product Manager,Mid-Level,EMP00568,Remote,Remote,2023-07-03,,Active,,,124500,3.07
EMP00567,Priya,Cohen,Female,22.0,Single,Master's Degree,Finance,Financial Analyst II,Mid-Level,EMP01327,Remote,Remote,2026-04-13,,Active,,,94000,0.29
EMP00568,Jennifer,Hall,Female,29.0,Married,High School,Product,Senior Product Manager,Senior,EMP00383,"San Francisco, CA",Onsite,2026-05-03,,Active,,,109000,0.24
EMP00569,Ahmed,Taylor,Male,28.0,Divorced,Master's Degree,Marketing,Senior Marketing Manager,Senior Manager,EMP01362,"Austin, TX",Hybrid,2023-04-27,,Active,,,156000,3.25
EMP00570,Omar,Muller,Male,33.0,Single,High School,Marketing,Marketing Manager,Manager,EMP00072,"New York, NY",Hybrid,2024-08-18,2025-07-20,Terminated,Voluntary,Better Opportunity Elsewhere,140500,0.92
EMP00571,Lucas,Bernard,Male,25.0,Married,Master's Degree,Product,Product Manager,Mid-Level,EMP00477,"Chicago, IL",Hybrid,2026-02-11,,Active,,,106000,0.46
EMP00572,Grace,White,Female,32.0,Married,Bachelor's Degree,Sales, Sales Manager ,Manager,EMP01189,"Austin, TX",Onsite,2026-01-08,,Active,,,168500,0.55
EMP00573,Chloe,Taylor,Female,,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01280,"New York, NY",Onsite,2024-03-06,2025-01-07,Terminated,Voluntary,Career Growth,77000,0.84
EMP00574,Chloe,Kumar,Female,21.0,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01256,"New York, NY",Onsite,2024-05-01,,Active,,,88000,2.24
EMP00575,Sophia,Abara,Female,30.0,Single,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP01511,Remote,Remote,2024-12-28,2026-07-02,Terminated,Involuntary,Role Elimination / Restructuring,144500,1.51
EMP00576,Emily,Davis,Female,22.0,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00721,"New York, NY",Hybrid,2025-04-01,,Active,,,69000,1.32
EMP00577,Carmen,Thomas,Female,26.0,Married,Master's Degree,Design,Product Designer,Mid-Level,EMP00639,"Denver, CO",Onsite,2025-09-23,,Active,,,94500,0.84
EMP00578,Priya,Cohen,F,37.0,Married,Bachelor's Degree,sales,Senior Account Executive,Senior,EMP01299,Remote,Remote,2024-12-08,,Active,,,129000,1.63
EMP00579,Robert,Martin,Male,28.0,Divorced,Master's Degree,Sales, Account Executive ,Mid-Level,EMP00028,"San Francisco, CA",Hybrid,2025-04-05,2025-09-29,Terminated,Involuntary,Performance,98500,0.48
EMP00580,Ethan,Hill,Male,26.0,Single,High School,Product,Associate Product Manager,Entry-Level,EMP00179,"San Francisco, CA",Hybrid,2026-01-28,,Active,,,85500,0.5
EMP00581,Luis,Perez,Male,23.0,Married,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00992,Remote,Remote,2023-01-16,2023-05-20,Terminated,Voluntary,Better Opportunity Elsewhere,90500,0.34
EMP00582,Sione,Lee,Male,30.0,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00441,"San Francisco, CA",Onsite,2024-07-11,,Active,,,90500,2.05
EMP00583,Maria,Adams,Female,29.0,Single,High School,Engineering,Software Engineer II,Mid-Level,EMP01346,Remote,Remote,2025-12-05,,Active,,,105500,0.64
EMP00584,Ethan,Lewis,Male,35.0,Single,Bachelor's Degree,Engineering,Staff Engineer,Staff,EMP00837,"Austin, TX",Onsite,2026-05-04,,Active,,,191500,0.23
EMP00585,Elizabeth,Hall,Female,27.0,Single,PhD,Customer Success, Strategic CSM ,Staff,EMP00118,"Austin, TX",Hybrid,2025-05-30,,Active,,,146000,1.16
EMP00586,Benjamin,Cohen,Male,24.0,Single,Associate's Degree,Design,Product Designer,Mid-Level,EMP00466,Remote,Remote,2025-06-06,,Active,,,114000,1.14
EMP00587,Mark,Torres,Male,42.0,Single,Master's Degree,Customer Success,CS Team Lead,Manager,,"Denver, CO",Hybrid,2023-10-14,2025-06-10,Terminated,Involuntary,Budget Reduction,132500,1.66
EMP00588,Layla,Hernandez,Female,21.0,Single,Bachelor's Degree,Product,Associate Product Manager,Entry-Level,EMP00950,"Chicago, IL",Hybrid,2025-03-22,,Active,,,77000,1.35
EMP00589,Mark,Allen,Male,34.0,Divorced,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00039,"San Francisco, CA",Hybrid,2025-06-19,,Active,,,102000,1.11
EMP00590,Ethan,Sanchez,Male,33.0,Married,Master's Degree,Engineering,Engineering Manager,Manager,EMP01599,"Austin, TX",Hybrid,2024-06-09,2025-01-24,Terminated,Voluntary,Return to School,159500,0.63
EMP00591,Jun,Muller,Male,27.0,Single,Bachelor's Degree,Engineering, Senior Software Engineer ,Senior,EMP00036,Remote,Remote,2024-08-12,,Active,,,98000,1.96
EMP00592,Maria,Scott,Female,43.0,Divorced,PhD,Sales,VP of Sales,VP,EMP00191,"San Francisco, CA",Hybrid,2024-12-11,,Active,,,282500,1.63
EMP00593,Wei,Taylor,Male,23.0,Married,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00270,"New York, NY",Hybrid,2022-11-14,2023-04-16,Terminated,Voluntary,Career Growth,81000,0.42
EMP00594,Mia,Hill,Female,,Divorced,Associate's Degree,Customer Success,Strategic CSM,Staff,EMP01259,"Austin, TX",Onsite,2024-10-23,,Active,,,142000,1.76
EMP00595,Megan,Costa,Female,24.0,Single,Bachelor's Degree,Marketing,Marketing Specialist,Mid-Level,EMP01080,"New York, NY",Hybrid,2024-05-16,2026-02-13,Terminated,Involuntary,Budget Reduction,96000,1.75
EMP00596,Zainab,Rossi,Female,27.0,Married,Master's Degree,Sales,Account Executive,Mid-Level,EMP01022,Remote,Remote,2024-10-01,,Active,,,91000,1.82
EMP00597,Stephanie,Lopez,Female,31.0,Divorced,High School,Customer Success,Customer Success Manager,Mid-Level,EMP00365,Remote,Remote,2023-12-13,2024-02-18,Terminated,Voluntary,Relocation,93000,0.18
EMP00598,Brian,Abara,Male,30.0,Single,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP00454,"Chicago, IL",Hybrid,2026-05-23,,Active,,,124500,0.18
EMP00599,Jun,Perez,Male,29.0,Divorced,Bachelor's Degree,Design,Senior Product Designer,Senior,EMP01724,"Chicago, IL",Onsite,2025-08-21,2025-10-02,Terminated,Involuntary,Budget Reduction,116500,0.11
